조사지번호,조사지명,설치일,수거일,수령,수고,수관올폐도,관목피복도,피복도초본율,낙엽피복도,암반피복도,고사목피복도,낙엽층두께,위도,경도,임종명,주요수종명,임상명,해발고도,방향,경사,강수량,일사량,한랭지수,온량지수,평균온도,최저온도,최고온도,식생지수,강,목,과,개체수,
242,충북 괴산군 문광면 광덕3리(광덕4구),20090518,20090529,20년,12-15m,72,12,10,70,0,0,2,36 46 41.4,127 46 48.6,자연림,참나무림,,210,5,18,1252,12,-26,92,10,-11,29,7109,노래기,곰보노래기,,8,
242,충북 괴산군 문광면 광덕3리(광덕4구),20090518,20090529,20년,12-15m,72,12,10,70,0,0,2,36 46 41.4,127 46 48.6,자연림,참나무림,,210,5,18,1252,12,-26,92,10,-11,29,7109,노래기,띠노래기,,9,
242,충북 괴산군 문광면 광덕3리(광덕4구),20090518,20090529,20년,12-15m,72,12,10,70,0,0,2,36 46 41.4,127 46 48.6,자연림,참나무림,,210,5,18,1252,12,-26,92,10,-11,29,7109,지네,그리마지네,,4,
242,충북 괴산군 문광면 광덕3리(광덕4구),20090518,20090529,20년,12-15m,72,12,10,70,0,0,2,36 46 41.4,127 46 48.6,자연림,참나무림,,210,5,18,1252,12,-26,92,10,-11,29,7109,갑각,등각,쥐며느리,3,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,갑각,등각,쥐며느리,10,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,거미,거미,,114,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,거미,장님거미,,51,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,노린재,,7,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,다듬이벌레,,6,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,돌좀,,3,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,딱정벌레,딱정벌레,17,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,딱정벌레,반날개,12,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,딱정벌레,쇠똥구리,2,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,딱정벌레,,21,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,매미,진딧물,11,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,매미,,1,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,메뚜기,곱등이,22,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,메뚜기,귀뚜라미,1,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,메뚜기,모메뚜기,7,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,벌,개미,50,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,벌,,36,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,유충,,5,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,진딧물,,3,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,집게벌레,,4,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,톡토기,,271,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,파리,,182,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,노래기,각시노래기,,2,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,노래기,곰보노래기,,3,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,지네,그리마지네,,1,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,갑각,등각,기타,3,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,거미,거미,기타,6,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,나비,기타,2,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,노린재,기타,2,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,딱정벌레,딱정벌레,5,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,딱정벌레,반날개,3,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,메뚜기,곱등이,2,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,메뚜기,귀뚜라미,1,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,메뚜기,모메뚜기,1,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,벌,개미,22,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,벌,기타,1,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,톡토기,기타,10,
241,충북 음성군 소이면 비산리 미타사,20090518,20090529,40-60년,15m이상,76,68,22,100,0,6,3,36 57 5.5,127 44 31.4,자연림,상수리나무 소나무,,185,2,15,1252,14,-24,93,10,-11,29,4985,곤충,파리,기타,14,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,갑각,등각,쥐며느리,14,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,거미,거미,,146,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,거미,장님거미,,205,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,나비,,1,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,돌좀,,2,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,딱정벌레,딱정벌레,157,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,딱정벌레,반날개,130,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,딱정벌레,쇠똥구리,2,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,딱정벌레,,40,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,매미,,15,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,메뚜기,곱등이,86,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,벌,개미,56,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,벌,,63,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,유충,,3,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,톡토기,,65,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,곤충,파리,,514,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,노래기,각시노래기,,2,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,노래기,곰보노래기,,1,
240,충청북도 음성군 생극면 차곡리 수레의산 자연휴양림,20090518,20090529,20-30년,7-10m,72,20,10,99,0,3,4,37 02 5.0,127 38 44.3,자연림,신갈나무 갈참나무 낙엽송 국수나무,,267,4,15,1362,15,-28,87,9,-12,29,5066,지네,돌지네,,1,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,갑각,등각,기타,13,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,거미,거미,기타,61,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,거미,응애,기타,6,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,거미,장님거미,기타,16,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,나비,기타,5,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,노린재,기타,4,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,돌좀,기타,1,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,딱정벌레,딱정벌레,21,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,딱정벌레,반날개,17,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,딱정벌레,쇠똥구리,5,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,매미,기타,1,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,메뚜기,곱등이,12,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,메뚜기,메뚜기,1,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,메뚜기,모메뚜기,3,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,벌,개미,117,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,벌,기타,20,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,톡토기,기타,54,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,곤충,파리,기타,260,
237,강원 삼척시 하장면 번천 댓재댓재 휴게소에서 200,20070620,,40-50년,5-10m,85,40,27,100,0,0,5,37 22 58.4,129 00 52.8,자연림조림지,참나무소나무섬잣나무(하층 조림대,활엽수림,796,1,37,1523,9,-30,73,8,-9,24,6757,지네,그리마,기타,1,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,갑각,등각,기타,121,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,거미,거미,기타,63,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,거미,응애,기타,2,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,거미,장님거미,기타,9,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,나비,기타,7,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,노린재,기타,5,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,돌좀,기타,14,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,딱정벌레,기타,1,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,딱정벌레,딱정벌레,49,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,딱정벌레,반날개,38,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,딱정벌레,쇠똥구리,1,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,매미,기타,5,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,메뚜기,곱등이,2,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,메뚜기,여치,1,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,밑들이,기타,3,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,벌,개미,137,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,벌,기타,13,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,집게벌레,기타,1,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,톡토기,기타,177,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,곤충,파리,기타,295,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,노래기,곰보노래기,기타,2,
236,강원 삼척시 하장면 광동리 하장 중고교,20070620,,30-40년,6-8m,70,56,62,100,0,1,5,37 21 06.5,128 56 12.8,조림지,소나무낙엽송,침엽수림,650,4,4,1357,13,-33,72,8,-12,27,4585,노래기,띠노래기,기타,6,
